"Source","Target","Type","Weight"
"MO_188.c_15999.region001","MO_192.c_8661.region001","Directed",0.166459590196609
"MB.region.BGC0000647","MO_226.c_926.region001","Directed",0.205589890480042
"MO_102.c_665.region001","MO_207.c_2712.region001","Directed",0.316830545663834
"MO_140.c_6030.region001","MO_192.c_9059.region001","Directed",0.233631387352943
"MO_074.c_2013.region001","MO_202.c_8012.region001","Directed",0.183272615075111
"MO_046.c_2645.region001","MO_074.c_6919.region001","Directed",0.192545726895332
"MO_004.c_1682.region001","MO_046.c_465.region001","Directed",0.173470765352249
"MO_192.c_661.region001","MO_207.c_242.region001","Directed",0.296086043119431
"MO_073.c_646.region001","MO_074.c_148.region001","Directed",0.195939794182777
"MO_170.c_1200.region001","MO_207.c_4380.region001","Directed",0.599450647830963
"MO_103.c_2646.region001","MO_188.c_9613.region001","Directed",0.189180821180344
"MO_138.c_1331.region001","MO_197.c_3212.region001","Directed",0.809239327907562
"MO_034.c_1792.region001","MO_138.c_5984.region001","Directed",0.266801506280899
"MO_074.c_2801.region001","MO_074.c_5418.region001","Directed",0.183332175016403
"MO_074.c_378.region001","MO_077.c_2818.region001","Directed",0.282116919755936
"MO_071.c_509.region001","MO_202.c_4165.region001","Directed",0.834494411945343
"MO_135.c_77.region001","MO_197.c_1849.region001","Directed",0.213562607765198
"MO_188.c_888.region001","MO_207.c_32.region001","Directed",0.61648952960968
"MO_188.c_13222.region001","MO_234.c_1058.region001","Directed",0.172263503074646
"MO_138.c_1620.region001","MO_231.c_7279.region001","Directed",0.426076591014862
"MO_074.c_460.region001","MO_188.c_8544.region001","Directed",0.881190478801727
"MO_042.c_755.region001","MO_082.c_1987.region001","Directed",0.191145792603493
"MO_005.c_1415.region001","MO_035.c_988.region001","Directed",0.286411285400391
"MO_103.c_2051.region001","MO_192.c_5395.region001","Directed",0.199026674032211
"MO_071.c_4878.region001","MO_167.c_163.region001","Directed",0.204669207334518
"MO_005.c_1600.region001","MO_140.c_2168.region001","Directed",0.883295655250549
"MO_071.c_347.region001","MO_138.c_1324.region001","Directed",0.609633982181549
"MO_005.c_1182.region001","MO_133.c_7601.region001","Directed",0.945877015590668
"MO_074.c_699.region001","MO_082.c_3769.region001","Directed",0.835975170135498
"MO_098.c_823.region001","MO_140.c_763.region001","Directed",0.405292987823486
"MO_046.c_2645.region001","MO_199.c_2014.region001","Directed",0.19387811422348
"MO_133.c_591.region001","MO_167.c_152.region001","Directed",0.271333068609238
"MO_071.c_3243.region001","MO_082.c_1019.region001","Directed",0.754012167453766
"MO_071.c_3416.region001","MO_074.c_3619.region001","Directed",0.356364846229553
"MO_103.c_3504.region001","MO_135.c_12105.region001","Directed",0.162968620657921
"MO_073.c_901.region001","MO_133.c_2979.region001","Directed",0.250550538301468
"MO_140.c_336.region001","MO_170.c_2188.region001","Directed",0.483099102973938
"MO_202.c_3908.region001","MO_231.c_201.region001","Directed",0.196531131863594
"MO_082.c_559.region001","MO_192.c_587.region001","Directed",0.227971091866493
"MO_005.c_219.region001","MO_098.c_4408.region001","Directed",0.564922690391541
"MO_074.c_378.region001","MO_082.c_510.region001","Directed",0.263612747192383
"MO_074.c_6919.region001","MO_188.c_16116.region001","Directed",0.197399258613586
"MO_004.c_2210.region001","MO_188.c_10597.region001","Directed",0.253379970788956
"MO_138.c_5055.region001","MO_140.c_1530.region001","Directed",0.469176381826401
"MO_133.c_334.region001","MO_138.c_37.region001","Directed",0.446678459644318
"MO_005.c_1202.region001","MO_138.c_4794.region001","Directed",0.709576368331909
"MB.region.BGC0001632","MO_184.c_74.region001","Directed",0.199257954955101
"MO_199.c_3255.region001","MO_236.c_448.region001","Directed",0.880371689796448
"MO_133.c_648.region001","MO_170.c_227.region001","Directed",0.23409478366375
"MO_071.c_4878.region001","MO_167.c_402.region001","Directed",0.204088151454926
"MO_138.c_6025.region001","MO_226.c_234.region001","Directed",0.18049730360508
"MO_074.c_1169.region001","MO_192.c_3955.region001","Directed",0.178319841623306
"MO_140.c_6030.region001","MO_188.c_8528.region001","Directed",0.196048885583878
"MO_071.c_3087.region001","MO_167.c_6295.region001","Directed",0.172079756855965
"MO_192.c_2934.region001","MO_197.c_4078.region001","Directed",0.331478714942932
"MO_010.c_3754.region001","MO_170.c_43.region001","Directed",0.714426815509796
"MO_082.c_723.region001","MO_184.c_237.region001","Directed",0.65320497751236
"MO_188.c_16601.region001","MO_192.c_2639.region001","Directed",0.16208016872406
"MO_170.c_43.region001","MO_202.c_955.region001","Directed",0.551289916038513
"MO_167.c_16022.region001","MO_192.c_5896.region001","Directed",0.229629904031754
"MO_004.c_4196.region001","MO_133.c_2979.region001","Directed",0.295574635267258
"MB.region.BGC0001160","MO_184.c_95.region001","Directed",0.243598699569702
"MO_074.c_1782.region001","MO_074.c_4257.region001","Directed",0.217783451080322
"MO_077.c_200.region001","MO_188.c_1155.region001","Directed",0.233786582946777
"MO_188.c_4798.region001","MO_192.c_993.region001","Directed",0.191083252429962
"MO_071.c_273.region001","MO_197.c_656.region001","Directed",0.99578982591629
"MO_098.c_1877.region001","MO_133.c_1362.region001","Directed",0.283978044986725
"MO_167.c_2727.region001","MO_188.c_7070.region001","Directed",0.177388399839401
"MO_180.c_587.region001","MO_202.c_3908.region001","Directed",0.61012202501297
"MO_133.c_3832.region001","MO_140.c_6729.region001","Directed",0.229474976658821
"MO_077.c_4722.region001","MO_170.c_2188.region001","Directed",0.408799767494202
"MO_046.c_2211.region001","MO_226.c_2454.region001","Directed",0.177685663104057
"MO_140.c_1201.region001","MO_167.c_213.region001","Directed",0.695620357990265
"MO_098.c_2237.region001","MO_140.c_4864.region001","Directed",0.169099971652031
"MO_082.c_5009.region001","MO_188.c_13993.region001","Directed",0.168094649910927
"MO_004.c_12.region001","MO_005.c_1522.region001","Directed",0.273453176021576
"MO_071.c_33.region001","MO_082.c_510.region001","Directed",0.994452178478241
"MO_074.c_82.region001","MO_140.c_444.region001","Directed",0.816947460174561
"MO_082.c_5132.region001","MO_138.c_4794.region001","Directed",0.248713105916977
"MB.region.BGC0001164","MO_102.c_2937.region001","Directed",0.208338707685471
"MO_140.c_330.region001","MO_197.c_4011.region001","Directed",0.470619082450867
"MO_034.c_1407.region001","MO_074.c_82.region001","Directed",0.674005031585693
"MO_034.c_1878.region001","MO_133.c_2098.region001","Directed",0.441868811845779
"MO_074.c_2013.region001","MO_074.c_6159.region001","Directed",0.20600301027298
"MO_010.c_16511.region001","MO_074.c_3306.region001","Directed",0.188532456755638
"MO_202.c_4050.region001","MO_231.c_1624.region001","Directed",0.202458217740059
"MO_102.c_1965.region001","MO_133.c_2181.region001","Directed",0.243739932775497
"MO_188.c_4798.region001","MO_192.c_843.region001","Directed",0.254897594451904
"MB.region.BGC0000647","MO_133.c_5391.region001","Directed",0.229284927248955
"MO_074.c_4613.region001","MO_077.c_2546.region001","Directed",0.160773977637291
"MO_074.c_7478.region001","MO_202.c_5535.region001","Directed",0.216867938637733
"MO_074.c_4613.region001","MO_192.c_9046.region001","Directed",0.18548384308815
"MO_138.c_6166.region001","MO_192.c_7940.region001","Directed",0.173530906438828
"MB.region.BGC0000647","MO_236.c_124.region001","Directed",0.162041485309601
"MO_082.c_3989.region001","MO_133.c_602.region001","Directed",0.274611502885818
"MO_202.c_1002.region001","MO_236.c_3733.region001","Directed",0.953803658485413
"MO_135.c_77.region001","MO_226.c_6229.region001","Directed",0.205759420990944
"MO_188.c_13518.region001","MO_188.c_16328.region001","Directed",0.26735845208168
"MO_010.c_13494.region001","MO_073.c_3859.region001","Directed",0.163371503353119
"MO_035.c_0.region001","MO_140.c_5779.region001","Directed",0.252820879220963
"MO_082.c_4168.region001","MO_188.c_2966.region001","Directed",0.281123638153076
"MO_082.c_1732.region001","MO_138.c_37.region001","Directed",0.590642333030701
"MO_138.c_3971.region001","MO_188.c_11439.region001","Directed",0.208193957805634
"MO_098.c_672.region001","MO_106.c_1237.region001","Directed",0.390042215585709
"MO_071.c_33.region001","MO_077.c_2818.region001","Directed",0.867922186851501
"MO_035.c_6337.region001","MO_188.c_16328.region001","Directed",0.172123402357101
"MO_167.c_6741.region001","MO_192.c_8803.region001","Directed",0.179797440767288
"MO_010.c_3754.region001","MO_133.c_602.region001","Directed",0.685674369335175
"MO_035.c_1325.region001","MO_188.c_13993.region001","Directed",0.210604310035706
"MO_071.c_4808.region001","MO_138.c_1294.region001","Directed",0.638093650341034
"MO_082.c_458.region001","MO_082.c_685.region001","Directed",0.497473955154419
"MO_071.c_2682.region001","MO_133.c_2591.region001","Directed",0.448186725378036
"MO_074.c_60.region001","MO_082.c_654.region001","Directed",0.427599370479584
"MO_074.c_1214.region001","MO_184.c_237.region001","Directed",0.162607505917549
"MO_004.c_2269.region001","MO_226.c_1161.region001","Directed",0.183528393507004
"MO_046.c_2645.region001","MO_188.c_4798.region001","Directed",0.161235705018044
"MO_082.c_6007.region001","MO_133.c_2647.region001","Directed",0.376180589199066
"MO_004.c_2210.region001","MO_167.c_2180.region001","Directed",0.26814466714859
"MO_082.c_1011.region001","MO_234.c_1431.region001","Directed",0.294800460338593
"MO_188.c_14698.region001","MO_192.c_5179.region001","Directed",0.249843776226044
"MO_071.c_33.region001","MO_202.c_2825.region001","Directed",0.810338795185089
"MO_004.c_152.region001","MO_140.c_277.region001","Directed",0.344234704971313
"MO_188.c_15044.region001","MO_188.c_7639.region001","Directed",0.163314789533615
"MO_071.c_2682.region001","MO_133.c_1366.region001","Directed",0.348798394203186
"MO_004.c_3988.region001","MO_071.c_3994.region001","Directed",0.265405565500259
"MO_004.c_2210.region001","MO_167.c_16310.region001","Directed",0.226774394512177
"MO_077.c_4410.region001","MO_192.c_8786.region001","Directed",0.161074057221413
"MO_077.c_3380.region001","MO_167.c_163.region001","Directed",0.222032457590103
"MO_082.c_723.region001","MO_167.c_2685.region001","Directed",0.664590358734131
"MO_103.c_1504.region001","MO_133.c_648.region001","Directed",0.407950639724731
"MO_082.c_484.region001","MO_197.c_542.region001","Directed",0.722562730312347
"MO_074.c_151.region001","MO_074.c_7350.region001","Directed",0.585226118564606
"MO_077.c_3307.region001","MO_197.c_1342.region001","Directed",0.61933821439743
"MO_035.c_843.region001","MO_199.c_569.region001","Directed",0.250007212162018
"MO_077.c_4722.region001","MO_167.c_152.region001","Directed",0.527880251407623
"MO_167.c_3516.region001","MO_188.c_3880.region001","Directed",1
"MO_082.c_1516.region001","MO_140.c_4345.region001","Directed",0.218693777918816
"MO_005.c_1522.region001","MO_071.c_1696.region001","Directed",0.909707367420197
"MO_098.c_3486.region001","MO_207.c_2641.region001","Directed",0.328917175531387
"MO_074.c_4933.region001","MO_098.c_3386.region001","Directed",0.398782074451447
"MO_042.c_235.region001","MO_138.c_1324.region001","Directed",0.54049825668335
"MO_073.c_1958.region001","MO_140.c_277.region001","Directed",0.32697930932045
"MO_188.c_254.region001","MO_207.c_167.region001","Directed",0.868308246135712
"MO_071.c_981.region001","MO_138.c_345.region001","Directed",0.366956263780594
"MO_133.c_459.region001","MO_188.c_369.region001","Directed",0.402873694896698
"MO_074.c_2013.region001","MO_140.c_6030.region001","Directed",0.206374868750572
"MO_004.c_2210.region001","MO_073.c_141.region001","Directed",0.24640055000782
"MO_073.c_2037.region001","MO_140.c_296.region001","Directed",0.175125077366829
"MO_039.c_3426.region001","MO_167.c_13493.region001","Directed",0.161139890551567
"MO_102.c_3157.region001","MO_207.c_2712.region001","Directed",0.678926289081573
"MO_010.c_7161.region001","MO_034.c_1114.region001","Directed",0.997095108032227
"MO_167.c_0.region002","MO_167.c_275.region001","Directed",0.328772515058517
"MO_073.c_901.region001","MO_074.c_3099.region001","Directed",0.717644512653351
"MO_103.c_2051.region001","MO_135.c_13351.region001","Directed",0.219101592898369
"MO_007.c_5612.region001","MO_207.c_1012.region001","Directed",0.179385080933571
"MO_135.c_4640.region001","MO_188.c_9022.region001","Directed",0.177723720669746
"MO_073.c_3248.region001","MO_184.c_257.region001","Directed",0.239926636219025
"MO_106.c_6506.region001","MO_167.c_13598.region001","Directed",0.161791622638702
"MO_138.c_5809.region001","MO_202.c_986.region001","Directed",0.244030922651291
"MO_098.c_672.region001","MO_226.c_272.region001","Directed",0.600777328014374
"MO_192.c_991.region001","MO_207.c_892.region001","Directed",0.735647141933441
"MO_138.c_3646.region001","MO_207.c_1012.region001","Directed",0.325424879789352
"MO_167.c_10165.region001","MO_167.c_9268.region001","Directed",0.305926322937012
"MO_035.c_977.region001","MO_140.c_1083.region001","Directed",0.179307416081429
"MO_082.c_4168.region001","MO_082.c_559.region001","Directed",0.371484965085983
"MO_167.c_213.region001","MO_170.c_227.region001","Directed",0.583766460418701
"MO_074.c_4613.region001","MO_103.c_3504.region001","Directed",0.201081320643425
"MO_188.c_716.region001","MO_207.c_351.region001","Directed",0.402931600809097
"MO_167.c_793.region001","MO_188.c_204.region001","Directed",1
"MO_005.c_1641.region001","MO_133.c_715.region001","Directed",0.374974399805069
"MO_106.c_6506.region001","MO_167.c_10224.region001","Directed",0.176924705505371
"MO_035.c_977.region001","MO_138.c_460.region001","Directed",0.16022615134716
"MO_133.c_5391.region001","MO_138.c_345.region001","Directed",0.199865311384201
"MO_138.c_5976.region001","MO_188.c_13462.region001","Directed",0.212941586971283
"MO_010.c_2635.region001","MO_046.c_2683.region001","Directed",1
"MO_133.c_1554.region001","MO_236.c_1479.region001","Directed",0.437415927648544
"MO_005.c_3714.region001","MO_077.c_295.region001","Directed",0.185667172074318
"MO_004.c_4196.region001","MO_202.c_8381.region001","Directed",0.192102298140526
"MO_199.c_3376.region001","MO_199.c_5150.region001","Directed",0.350884348154068
"MO_133.c_6833.region001","MO_188.c_16911.region001","Directed",0.178707972168922
"MO_071.c_6160.region001","MO_167.c_6741.region001","Directed",0.19047974050045
"MO_188.c_13222.region001","MO_188.c_3898.region001","Directed",0.177145779132843
"MO_010.c_13544.region001","MO_077.c_200.region001","Directed",0.305686861276627
"MO_103.c_6100.region001","MO_192.c_3169.region001","Directed",0.202425017952919
"MO_197.c_3521.region001","MO_207.c_4738.region001","Directed",0.200971513986588
"MO_135.c_12105.region001","MO_192.c_4395.region001","Directed",0.178846567869186
"MO_074.c_148.region001","MO_098.c_391.region001","Directed",0.374048709869385
"MO_135.c_7204.region001","MO_188.c_16328.region001","Directed",0.172023609280586
"MO_167.c_491.region001","MO_188.c_4066.region001","Directed",0.217959627509117
"MO_007.c_189.region001","MO_197.c_850.region001","Directed",0.273085236549377
"MO_140.c_1737.region001","MO_188.c_9971.region001","Directed",0.450519263744354
"MO_046.c_154.region001","MO_071.c_1320.region001","Directed",0.99697470664978
"MO_167.c_9112.region001","MO_188.c_13518.region001","Directed",0.16889999806881
"MB.region.BGC0001357","MO_199.c_4075.region001","Directed",0.417601138353348
"MO_074.c_85.region001","MO_077.c_3380.region001","Directed",0.400692790746689
"MO_135.c_15403.region001","MO_192.c_8803.region001","Directed",0.183477103710175
"MO_140.c_444.region001","MO_197.c_323.region001","Directed",0.875057518482208
"MO_074.c_4842.region001","MO_082.c_1179.region001","Directed",0.267148852348328
"MO_103.c_6100.region001","MO_192.c_533.region001","Directed",0.183629125356674
"MO_004.c_286.region001","MO_071.c_2654.region001","Directed",0.188212156295776
"MO_133.c_4443.region001","MO_202.c_363.region001","Directed",0.192468121647835
"MO_035.c_1106.region001","MO_035.c_877.region001","Directed",0.290686309337616
"MO_005.c_1182.region001","MO_071.c_1602.region001","Directed",0.886811256408691
"MO_102.c_3157.region001","MO_103.c_5445.region001","Directed",0.622491717338562
"MO_071.c_33.region001","MO_140.c_1669.region001","Directed",0.871740460395813
"MO_133.c_614.region001","MO_188.c_138.region001","Directed",0.276606231927872
"MO_167.c_161.region001","MO_188.c_1155.region001","Directed",0.164091765880585
"MO_046.c_2645.region001","MO_167.c_769.region001","Directed",0.178490296006203
"MO_073.c_1958.region001","MO_167.c_9209.region001","Directed",0.178925976157188
"MO_035.c_6337.region001","MO_192.c_2034.region001","Directed",0.203306391835213
"MO_071.c_120.region001","MO_077.c_462.region001","Directed",0.99093109369278
"MO_074.c_2046.region001","MO_192.c_9059.region001","Directed",0.172820091247559
"MO_004.c_4005.region001","MO_231.c_7414.region001","Directed",0.331511408090591
"MO_046.c_218.region001","MO_071.c_335.region001","Directed",0.739363014698029
"MO_046.c_690.region001","MO_188.c_797.region001","Directed",0.383345305919647
"MO_035.c_2715.region001","MO_103.c_268.region001","Directed",0.180049657821655
"MO_082.c_5009.region001","MO_167.c_6892.region001","Directed",0.233430117368698
"MO_004.c_2210.region001","MO_035.c_1881.region001","Directed",0.201187238097191
"MO_005.c_1009.region001","MO_046.c_218.region001","Directed",0.819446086883545
"MO_034.c_1878.region001","MO_192.c_580.region001","Directed",0.255590468645096
"MO_133.c_1362.region001","MO_202.c_363.region001","Directed",0.299581289291382
"MO_007.c_5612.region001","MO_077.c_382.region001","Directed",0.220148980617523
"MO_135.c_3427.region001","MO_234.c_1058.region001","Directed",0.162091597914696
"MO_074.c_6319.region001","MO_167.c_10165.region001","Directed",0.204738169908524
"MO_138.c_460.region001","MO_202.c_497.region001","Directed",0.498814553022385
"MO_140.c_5629.region001","MO_197.c_1342.region001","Directed",0.824331820011139
"MO_082.c_2392.region001","MO_102.c_331.region001","Directed",0.981643617153168
"MO_188.c_2044.region001","MO_207.c_244.region001","Directed",0.395487815141678
"MO_103.c_6100.region001","MO_188.c_9022.region001","Directed",0.181827917695045
"MO_167.c_10427.region001","MO_167.c_7016.region001","Directed",0.184311062097549
"MO_004.c_2210.region001","MO_188.c_4027.region001","Directed",0.217775255441666
"MO_004.c_3394.region001","MO_071.c_2188.region001","Directed",0.40942719578743
"MO_135.c_12105.region001","MO_188.c_13518.region001","Directed",0.279015481472015
"MO_071.c_4225.region001","MO_140.c_3142.region001","Directed",0.742670178413391
"MO_074.c_1782.region001","MO_192.c_3312.region001","Directed",0.211005568504333
"MO_192.c_7940.region001","MO_197.c_6473.region001","Directed",0.507002532482147
"MO_074.c_5417.region001","MO_197.c_3521.region001","Directed",0.310776650905609
"MO_082.c_458.region001","MO_138.c_1324.region001","Directed",0.528271615505219
"MO_005.c_2013.region001","MO_184.c_257.region001","Directed",0.580274522304535
"MO_133.c_976.region001","MO_188.c_30.region001","Directed",0.347650736570358
"MO_188.c_1571.region001","MO_231.c_1628.region001","Directed",0.166322022676468
"MO_188.c_16911.region001","MO_202.c_6982.region001","Directed",0.169639006257057
"MO_005.c_1522.region001","MO_077.c_519.region001","Directed",0.988063991069794
"MO_073.c_2037.region001","MO_226.c_6046.region001","Directed",0.771450221538544
"MO_138.c_1702.region001","MO_202.c_752.region001","Directed",0.582038462162018
"MO_133.c_1554.region001","MO_140.c_582.region001","Directed",0.412428200244904
"MO_167.c_670.region001","MO_188.c_631.region001","Directed",0.418870985507965
"MO_207.c_2321.region001","MO_231.c_1670.region001","Directed",0.27586105465889
"MO_004.c_2210.region001","MO_005.c_1202.region001","Directed",0.268712073564529
"MO_077.c_4410.region001","MO_188.c_16574.region001","Directed",0.173527389764786
"MO_074.c_318.region001","MO_197.c_4011.region001","Directed",0.468315333127975
"MO_042.c_235.region001","MO_082.c_685.region001","Directed",0.272861212491989
"MO_007.c_7654.region001","MO_077.c_490.region001","Directed",0.994678854942322
"MO_071.c_1329.region001","MO_202.c_497.region001","Directed",0.209382519125938
"MO_082.c_1567.region001","MO_138.c_1294.region001","Directed",0.770386517047882
"MO_188.c_8528.region001","MO_234.c_3130.region001","Directed",0.171395108103752
"MO_074.c_3306.region001","MO_103.c_1185.region001","Directed",0.190611064434052
"MO_188.c_3537.region001","MO_192.c_2637.region001","Directed",0.218404039740562
"MO_180.c_582.region001","MO_207.c_1732.region001","Directed",0.563440263271332
"MO_074.c_5418.region001","MO_135.c_9023.region001","Directed",0.190877482295036
"MO_077.c_200.region001","MO_192.c_991.region001","Directed",0.765294194221497
"MO_188.c_102.region001","MO_192.c_88.region001","Directed",1
"MO_010.c_16464.region001","MO_192.c_6123.region001","Directed",0.180558890104294
"MO_082.c_81.region001","MO_207.c_2274.region001","Directed",0.208426177501678
"MO_010.c_9684.region001","MO_188.c_16515.region001","Directed",0.167854085564613
"MO_005.c_173.region001","MO_170.c_609.region001","Directed",0.173251822590828
"MO_004.c_1685.region001","MO_140.c_791.region001","Directed",0.787840068340302
"MO_103.c_8.region001","MO_234.c_1220.region001","Directed",0.988668620586395
"MO_077.c_4078.region001","MO_140.c_3147.region001","Directed",0.875242710113525
"MO_188.c_3774.region001","MO_236.c_396.region001","Directed",0.618455648422241
"MO_197.c_514.region001","MO_226.c_5749.region001","Directed",0.277360081672668
"MO_197.c_7265.region001","MO_199.c_5150.region001","Directed",0.228730216622353
"MO_167.c_730.region001","MO_188.c_2044.region001","Directed",0.653783202171326
"MO_167.c_16310.region001","MO_188.c_10876.region001","Directed",0.162765711545944
"MO_004.c_488.region001","MO_098.c_3453.region001","Directed",0.217286944389343
"MO_188.c_16821.region001","MO_188.c_18010.region001","Directed",0.169506773352623
"MO_005.c_4323.region001","MO_046.c_1365.region001","Directed",0.857000708580017
"MO_188.c_938.region001","MO_192.c_572.region001","Directed",0.768994092941284
"MO_077.c_490.region001","MO_140.c_3445.region001","Directed",0.96559065580368
"MO_103.c_1421.region001","MO_199.c_375.region001","Directed",0.168419882655144
"MO_074.c_4050.region001","MO_188.c_15999.region001","Directed",0.169885531067848
"MO_188.c_969.region001","MO_197.c_1849.region001","Directed",0.17859610915184
"MO_167.c_1343.region001","MO_192.c_6922.region001","Directed",0.21689336001873
"MO_133.c_5791.region001","MO_188.c_342.region001","Directed",0.178658619523048
"MO_082.c_723.region001","MO_207.c_1741.region001","Directed",0.30518639087677
"MB.region.BGC0000656","MO_102.c_5476.region001","Directed",0.16521118581295
"MO_197.c_1178.region001","MO_202.c_86.region001","Directed",0.991775214672089
"MO_035.c_4139.region001","MO_192.c_8661.region001","Directed",0.169111981987953
"MO_207.c_1741.region001","MO_234.c_1220.region001","Directed",0.161836937069893
"MO_073.c_508.region001","MO_082.c_2430.region001","Directed",0.638539552688599
"MB.region.BGC0001164","MO_106.c_493.region001","Directed",0.417811155319214
"MO_074.c_191.region001","MO_082.c_121.region001","Directed",0.343234091997147
"MO_103.c_6206.region001","MO_188.c_13650.region001","Directed",0.181981414556503
"MO_046.c_104.region001","MO_098.c_35.region001","Directed",0.988187193870544
"MO_082.c_5009.region001","MO_140.c_2094.region001","Directed",0.215397253632545
"MO_082.c_484.region001","MO_234.c_2957.region001","Directed",0.392075151205063
"MO_074.c_4613.region001","MO_135.c_9023.region001","Directed",0.161774784326553
"MO_082.c_1581.region001","MO_197.c_850.region001","Directed",0.301963597536087
"MO_188.c_13265.region001","MO_226.c_2871.region001","Directed",0.269734978675842
"MO_167.c_11936.region001","MO_167.c_792.region001","Directed",0.385691434144974
"MO_071.c_5215.region001","MO_133.c_615.region001","Directed",0.761043429374695
"MO_035.c_4139.region001","MO_073.c_1034.region001","Directed",0.161580964922905
"MO_103.c_6206.region001","MO_192.c_544.region001","Directed",0.174244329333305
"MO_167.c_6295.region001","MO_202.c_497.region001","Directed",0.223382517695427
"MO_167.c_16022.region001","MO_236.c_6680.region001","Directed",0.30780091881752
"MO_004.c_1752.region001","MO_077.c_158.region001","Directed",0.477083832025528
"MO_005.c_1009.region001","MO_202.c_750.region001","Directed",0.714343726634979
"MO_074.c_4247.region001","MO_192.c_9615.region001","Directed",0.183932393789291
"MO_098.c_672.region001","MO_135.c_1573.region001","Directed",0.204573094844818
"MO_042.c_755.region001","MO_140.c_4617.region001","Directed",0.501701235771179
"MO_102.c_5367.region001","MO_197.c_323.region001","Directed",0.220283508300781
"MO_207.c_2820.region001","MO_236.c_533.region001","Directed",0.324718654155731
"MO_077.c_2630.region001","MO_082.c_392.region001","Directed",0.902557015419006
"MO_005.c_49.region001","MO_007.c_7654.region001","Directed",0.997933328151703
"MO_034.c_1878.region001","MO_188.c_2044.region001","Directed",0.207996010780334
"MO_035.c_805.region001","MO_074.c_6363.region001","Directed",0.175351560115814
"MO_005.c_3383.region001","MO_202.c_14.region001","Directed",0.524344801902771
"MO_167.c_302.region001","MO_199.c_1647.region001","Directed",0.320990473031998
"MO_133.c_189.region001","MO_140.c_4864.region001","Directed",0.799261808395386
"MO_004.c_1685.region001","MO_135.c_11611.region001","Directed",0.43340277671814
"MO_082.c_5009.region001","MO_140.c_8802.region001","Directed",0.163587152957916
"MO_188.c_12007.region001","MO_188.c_15979.region001","Directed",0.161665961146355
"MO_082.c_2470.region001","MO_133.c_6072.region001","Directed",0.441129922866821
"MO_035.c_892.region001","MO_135.c_2012.region001","Directed",0.207571968436241
"MO_034.c_755.region001","MO_188.c_5098.region001","Directed",0.174860656261444
"MO_042.c_755.region001","MO_140.c_1700.region001","Directed",0.20987468957901
"MO_035.c_4139.region001","MO_074.c_4613.region001","Directed",0.198336109519005
"MO_077.c_200.region001","MO_207.c_2274.region001","Directed",0.2076565772295
"MO_074.c_6159.region001","MO_188.c_16574.region001","Directed",0.161376237869263
"MO_135.c_7332.region001","MO_167.c_8072.region001","Directed",0.18588000535965
"MO_035.c_3931.region001","MO_074.c_2046.region001","Directed",0.179934814572334
"MO_005.c_2130.region001","MO_077.c_1737.region001","Directed",0.906100809574127
"MO_140.c_2679.region001","MO_207.c_1741.region001","Directed",0.241030588746071
"MO_133.c_159.region001","MO_140.c_3759.region001","Directed",0.742371916770935
"MO_133.c_611.region001","MO_138.c_1285.region001","Directed",0.992229521274567
"MO_071.c_33.region001","MO_170.c_43.region001","Directed",0.54975438117981
"MO_010.c_9684.region001","MO_167.c_8026.region001","Directed",0.229844182729721
"MO_035.c_6454.region001","MO_199.c_3376.region001","Directed",0.161371827125549
"MO_071.c_3282.region001","MO_082.c_2235.region001","Directed",0.685393095016479
"MO_071.c_1758.region001","MO_138.c_460.region001","Directed",0.411618262529373
"MO_135.c_12105.region001","MO_167.c_8072.region001","Directed",0.195481806993484
"MO_007.c_16435.region001","MO_138.c_1063.region001","Directed",1
"MO_074.c_4247.region001","MO_202.c_8012.region001","Directed",0.177335277199745
"MO_073.c_3859.region001","MO_188.c_13265.region001","Directed",0.172592997550964
"MO_140.c_1083.region001","MO_188.c_2966.region001","Directed",0.343791604042053
"MO_188.c_24.region001","MO_226.c_553.region001","Directed",0.656518280506134
"MO_135.c_12105.region001","MO_167.c_6741.region001","Directed",0.204069226980209
"MO_192.c_3955.region001","MO_192.c_8803.region001","Directed",0.161786124110222
"MO_010.c_745.region001","MO_197.c_656.region001","Directed",0.755258083343506
"MO_133.c_463.region001","MO_167.c_275.region001","Directed",0.339926600456238
"MO_167.c_97.region001","MO_188.c_30.region001","Directed",0.27305394411087
"MO_005.c_1522.region001","MO_133.c_4450.region001","Directed",0.290639877319336
"MO_035.c_2715.region001","MO_035.c_4139.region001","Directed",0.160496905446053
"MO_188.c_13993.region001","MO_207.c_2712.region001","Directed",0.164596065878868
"MO_098.c_1996.region001","MO_138.c_334.region001","Directed",0.760116159915924
"MO_167.c_1325.region001","MO_207.c_291.region001","Directed",0.996654570102692
"MO_074.c_2381.region001","MO_077.c_3780.region001","Directed",0.300574123859406
"MO_188.c_12188.region001","MO_226.c_1942.region001","Directed",0.237296611070633
"MO_034.c_755.region001","MO_188.c_16911.region001","Directed",0.213091179728508
"MO_082.c_560.region001","MO_140.c_444.region001","Directed",0.604364991188049
"MO_167.c_2685.region001","MO_192.c_1257.region001","Directed",0.177017480134964
"MO_035.c_3911.region001","MO_082.c_2808.region001","Directed",0.238720387220383
"MO_188.c_10839.region001","MO_192.c_5195.region001","Directed",0.166326358914375
"MO_188.c_291.region001","MO_192.c_4892.region001","Directed",0.198896378278732
"MO_074.c_6319.region001","MO_135.c_15403.region001","Directed",0.236744269728661
